customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Monthly,Total
0236-HFWSV,Sim,Male,0,Não,Não,15,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Month-to-month,Sim,Electronic check,93.35,1444.65
0237-YFUTL,Não,Female,0,Sim,Não,50,Sim,Sim,Fiber optic,Sim,Sim,Não,Sim,Sim,Sim,Month-to-month,Sim,Bank transfer (automatic),109.65,5405.8
0238-WHBIQ,Não,Male,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Não,Credit card (automatic),89.7,6339.3
0239-OXEXL,Não,Female,0,Não,Não,46,Sim,Sim,Fiber optic,Sim,Sim,Não,Não,Não,Não,Month-to-month,Não,Mailed check,84.25,3847.6
0244-LGNFY,Não,Female,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Não,Bank transfer (automatic),92.65,6733.0
0247-SLUJI,Não,Male,0,Sim,Sim,1,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Mailed check,19.7,19.7
0248-IPDFW,Não,Female,0,Não,Não,1,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,50.1,50.1
0248-PGHBZ,Não,Female,1,Não,Não,67,Sim,Não,Fiber optic,Sim,Sim,Não,Sim,Sim,Não,Two year,Sim,Bank transfer (automatic),92.45,6140.85
0253-ZTEOB,Não,Female,0,Sim,Sim,48,Sim,Sim,DSL,Não,Sim,Não,Sim,Sim,Sim,Two year,Não,Electronic check,79.65,3870.3
0254-FNMCI,Não,Female,0,Não,Não,72,Sim,Não,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Sim,Electronic check,109.9,7624.2
0254-KCJGT,Não,Male,0,Sim,Não,52,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,One year,Sim,Credit card (automatic),81.4,4354.45
0254-WWRKD,Não,Female,0,Sim,Sim,67,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,One year,Não,Credit card (automatic),50.55,3431.75
0256-LTHVJ,Sim,Female,0,Sim,Sim,28,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Sim,Month-to-month,Sim,Electronic check,81.05,2227.1
0257-KXZGU,Não,Female,0,Sim,Sim,32,Sim,Sim,DSL,Não,Sim,Sim,Não,Não,Não,Month-to-month,Não,Bank transfer (automatic),62.45,2045.55
0257-ZESQC,Sim,Female,1,Sim,Não,27,Sim,Não,Fiber optic,Sim,Não,Não,Não,Não,Não,Month-to-month,Sim,Bank transfer (automatic),75.2,1929.35
0258-NOKBL,Não,Male,0,Não,Não,3,Sim,Não,Fiber optic,Não,Sim,Sim,Não,Não,Sim,Month-to-month,Não,Electronic check,90.4,268.45
0259-GBZSH,Sim,Male,0,Não,Não,2,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Não,Month-to-month,Sim,Electronic check,85.65,181.5
0260-ZDLGK,Sim,Female,0,Não,Sim,9,Sim,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,Month-to-month,Sim,Mailed check,72.9,651.4
0263-FJTQO,Não,Male,0,Sim,Sim,50,Sim,Sim,DSL,Sim,Não,Não,Sim,Sim,Não,Two year,Sim,Credit card (automatic),70.5,3486.65
0264-CNITK,Não,Female,0,Sim,Sim,71,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Bank transfer (automatic),20.1,1389.6
0265-EDXBD,Sim,Male,1,Sim,Não,32,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,74.9,2303.35
0265-PSUAE,Não,Female,0,Sim,Sim,16,Sim,Não,Fiber optic,Sim,Não,Sim,Não,Sim,Sim,Month-to-month,Não,Bank transfer (automatic),100.7,1522.7
0266-CLZKZ,Não,Female,0,Sim,Sim,67,Sim,Sim,Fiber optic,Não,Não,Sim,Sim,Sim,Sim,Two year,Sim,Bank transfer (automatic),105.65,6717.9
0266-GMEAO,Não,Male,0,Sim,Sim,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Sim,Credit card (automatic),114.3,8058.55
0268-QKIWO,Sim,Female,0,Não,Não,3,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Electronic check,19.75,58.85
0269-XFESX,Não,Male,0,Sim,Sim,23,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Mailed check,24.35,538.5
0270-THENM,Não,Male,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Two year,Não,Bank transfer (automatic),69.85,5102.35
0274-JKUJR,Não,Male,0,Sim,Sim,7,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Não,Sim,Sim,Month-to-month,Não,Mailed check,58.85,465.7
0274-VVQOQ,,Male,1,Sim,Não,65,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Sim,Sim,One year,Sim,Bank transfer (automatic),103.15,6792.45
0277-BKSQP,Não,Male,0,Sim,Sim,8,Sim,Não,DSL,Não,Não,Não,Não,Sim,Não,Month-to-month,Sim,Electronic check,54.4,475.1
0277-ORXQS,Não,Male,0,Sim,Sim,66,Não,Sem serviço de telefone,DSL,Não,Não,Não,Sim,Sim,Sim,Two year,Não,Bank transfer (automatic),50.55,3364.55
0278-YXOOG,Sim,Male,0,Não,Não,5,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Mailed check,21.05,113.85
0280-XJGEX,Sim,Male,0,Não,Não,49,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Sim,Sim,Month-to-month,Sim,Bank transfer (automatic),103.7,5036.3
0281-CNTZX,Não,Male,0,Sim,Não,63,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Sim,Bank transfer (automatic),19.95,1234.8
0282-NVSJS,Não,Female,1,Sim,Sim,12,Não,Sem serviço de telefone,DSL,Não,Não,Não,Sim,Não,Não,Month-to-month,Sim,Mailed check,29.3,355.9
0285-INHLN,Não,Male,0,Sim,Sim,27,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Month-to-month,Sim,Credit card (automatic),54.75,1510.3
0289-IVARM,Não,Female,0,Não,Não,35,Sim,Não,DSL,Sim,Sim,Sim,Não,Não,Não,Month-to-month,Não,Electronic check,60.55,1982.6
0292-WEGCH,Não,Female,0,Sim,Sim,54,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Sim,Month-to-month,Sim,Electronic check,86.2,4524.05
0295-PPHDO,Sim,Male,0,Não,Não,1,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Month-to-month,Sim,Electronic check,95.45,95.45
0295-QVKPB,Não,Male,0,Não,Não,5,Sim,Não,DSL,Não,Não,Sim,Sim,Sim,Não,Month-to-month,Sim,Credit card (automatic),63.95,318.1
0297-RBCSG,Não,Male,0,Não,Não,19,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Sim,One year,Sim,Bank transfer (automatic),65.35,1231.85
0298-XACET,Não,Male,0,Sim,Sim,52,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Sim,Sim,Não,Two year,Não,Mailed check,50.2,2554.0
0301-FIDRB,Não,Female,0,Sim,Sim,72,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Sim,Bank transfer (automatic),63.8,4684.3
0301-KOBTQ,Não,Male,0,Não,Não,32,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Sim,Bank transfer (automatic),20.05,614.45
0302-JOIVN,Sim,Female,0,Sim,Não,8,Sim,Não,Fiber optic,Não,Sim,Sim,Não,Sim,Sim,Month-to-month,Não,Electronic check,101.15,842.9
0303-UNCIP,Não,Male,0,Não,Não,41,Sim,Sim,DSL,Não,Não,Sim,Não,Não,Sim,One year,Não,Mailed check,65.0,2531.8
0303-WMMRN,Não,Male,0,Não,Não,5,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Sim,Mailed check,19.25,86.05
0305-SQECB,Não,Female,0,Não,Sim,11,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Sim,Não,Não,One year,Sim,Mailed check,36.05,402.6
0306-JAELE,Sim,Male,0,Não,Não,5,Sim,Não,Fiber optic,Não,Não,Não,Sim,Sim,Sim,Month-to-month,Sim,Electronic check,96.1,453.4
0307-BCOPK,Não,Female,0,Não,Não,16,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Mailed check,19.05,326.65
0308-GIQJT,Não,Male,1,Não,Não,71,Sim,Sim,Fiber optic,Não,Sim,Não,Sim,Sim,Sim,One year,Não,Bank transfer (automatic),105.75,7382.85
0308-IVGOK,Não,Female,0,Não,Não,11,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Sim,Não,Não,One year,Sim,Credit card (automatic),40.4,422.6
0310-MVLET,Sim,Female,0,Sim,Sim,61,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Sim,Sim,Month-to-month,Sim,Electronic check,99.15,6010.05
0310-SUCIN,Não,Female,0,Sim,Não,71,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,One year,Sim,Bank transfer (automatic),84.8,6046.1
0310-VQXAM,Não,Male,0,Não,Não,9,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Mailed check,19.85,178.8
0311-QYWSS,Não,Female,0,Não,Não,6,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,49.45,314.6
0311-UNPFF,Sim,Female,0,Não,Não,26,Sim,Não,Fiber optic,Não,Não,Não,Não,Sim,Sim,Month-to-month,Sim,Bank transfer (automatic),88.8,2274.35
0314-TKOSI,Não,Female,0,Não,Não,6,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Month-to-month,Não,Mailed check,55.15,322.9
0315-LVCRK,Não,Male,0,Não,Não,11,Sim,Não,Fiber optic,Não,Não,Sim,Não,Não,Sim,Month-to-month,Não,Electronic check,84.8,888.75
0318-QUUOB,Sim,Male,0,Sim,Não,1,Sim,Não,Fiber optic,Não,Não,Não,Não,Sim,Não,Month-to-month,Sim,Electronic check,80.55,80.55
0318-ZOPWS,Não,Female,0,Sim,Não,49,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Sim,Bank transfer (automatic),20.15,973.35
0319-QZTCO,Não,Female,0,Sim,Sim,3,Sim,Não,DSL,Não,Sim,Não,Não,Sim,Não,Month-to-month,Sim,Credit card (automatic),58.7,168.6
0320-DWVTU,Não,Female,0,Não,Não,53,Sim,Não,Fiber optic,Sim,Sim,Sim,Sim,Não,Sim,Two year,Não,Mailed check,99.5,5424.25
0320-JDNQG,Sim,Male,0,Sim,Sim,23,Sim,Não,Fiber optic,Sim,Não,Não,Sim,Sim,Sim,Month-to-month,Sim,Electronic check,99.85,2331.3
0322-CHQRU,Sim,Male,0,Não,Não,2,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Não,Electronic check,45.35,89.5
0322-YINQP,Sim,Male,0,Não,Não,1,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Month-to-month,Sim,Mailed check,48.55,48.55
0323-XWWTN,Não,Male,0,Não,Sim,3,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Sim,Mailed check,26.4,121.25
0324-BRPCJ,Sim,Female,1,Sim,Não,68,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Sim,Sim,Month-to-month,Sim,Electronic check,100.2,6851.65
0325-XBFAC,Sim,Male,0,Não,Não,8,Sim,Não,Fiber optic,Não,Não,Sim,Não,Sim,Sim,Month-to-month,Sim,Electronic check,94.7,740.3
0326-VDYXE,Não,Female,0,Sim,Não,70,Sim,Sim,Fiber optic,Não,Não,Sim,Não,Sim,Sim,One year,Sim,Electronic check,97.65,6982.5
0327-WFZSY,Não,Male,0,Sim,Sim,39,Sim,Sim,Fiber optic,Não,Não,Sim,Não,Sim,Sim,One year,Não,Electronic check,100.0,3835.55
0328-GRPMV,Sim,Female,0,Não,Não,1,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,70.1,70.1
0328-IBUPK,,Female,0,Sim,Sim,51,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Sim,Não,Não,Two year,Não,Bank transfer (automatic),34.2,1782.0
0329-GTIAJ,Sim,Female,0,Não,Não,3,Sim,Não,Fiber optic,Não,Sim,Não,Sim,Sim,Sim,Month-to-month,Sim,Electronic check,97.9,315.3
0330-BGYZE,Não,Male,0,Sim,Não,60,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Sim,Sim,One year,Não,Bank transfer (automatic),102.5,6157.6
0330-IVZHA,Sim,Female,0,Sim,Não,5,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Não,Electronic check,69.95,330.15
0334-GDDSO,Sim,Male,1,Não,Não,3,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,81.35,233.7
0334-ZFJSR,Não,Female,0,Sim,Não,55,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,One year,Sim,Credit card (automatic),66.05,3462.1
0336-KXKFK,Não,Male,0,Não,Não,72,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Sim,Sim,Sim,Two year,Sim,Credit card (automatic),61.2,4390.25
0336-PIKEI,Não,Male,1,Sim,Não,72,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Não,Two year,Não,Bank transfer (automatic),74.4,5360.75
0337-CNPZE,Sim,Female,0,Não,Não,41,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Sim,Sim,Month-to-month,Sim,Electronic check,106.3,4443.45
0343-QLUZP,Não,Male,0,Não,Não,60,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Não,Não,Não,Two year,Não,Bank transfer (automatic),39.6,2424.5
0345-HKJVM,Sim,Female,0,Não,Não,6,Sim,Não,Fiber optic,Não,Não,Não,Não,Sim,Sim,Month-to-month,Não,Electronic check,89.3,577.6
0345-XMMUG,Não,Female,0,Sim,Não,46,Sim,Sim,Fiber optic,Não,Sim,Sim,Sim,Sim,Sim,Two year,Sim,Credit card (automatic),108.9,4854.3
0347-UBKUZ,Não,Female,0,Não,Não,15,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Mailed check,19.9,320.45
0348-SDKOL,Sim,Female,0,Sim,Não,58,Sim,Sim,Fiber optic,Não,Não,Sim,Sim,Sim,Sim,Month-to-month,Sim,Credit card (automatic),102.1,5885.4
0354-VXMJC,Não,Male,0,Sim,Sim,23,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Credit card (automatic),19.6,426.65
0354-WYROK,Sim,Female,1,Sim,Sim,31,Sim,Não,Fiber optic,Não,Não,Sim,Sim,Sim,Sim,Month-to-month,Sim,Electronic check,98.9,2911.3
0356-ERHVT,Não,Male,0,Sim,Não,11,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Bank transfer (automatic),45.9,521.9
0356-OBMAC,Não,Female,1,Não,Não,56,Sim,Sim,Fiber optic,Não,Sim,Sim,Sim,Sim,Não,Two year,Sim,Bank transfer (automatic),99.9,5706.3
0357-NVCRI,Não,Female,0,Não,Sim,25,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Credit card (automatic),20.05,471.7
0361-HJRDX,Não,Female,0,Não,Não,68,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Não,Credit card (automatic),64.35,4539.6
0362-RAOQO,Não,Female,0,Não,Não,40,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Credit card (automatic),19.65,830.25
0362-ZBZWJ,Sim,Male,0,Não,Não,36,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Sim,Month-to-month,Sim,Electronic check,84.9,3067.2
0363-QJVFX,Sim,Male,0,Não,Não,32,Sim,Sim,Fiber optic,Sim,Sim,Não,Sim,Sim,Sim,Month-to-month,Sim,Credit card (automatic),108.15,3432.9
0363-SVHYR,Não,Male,0,Sim,Sim,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Não,Bank transfer (automatic),86.85,6263.8
0365-BZUWY,Não,Male,0,Sim,Não,17,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Sim,Sim,Month-to-month,Sim,Electronic check,102.55,1742.5
0365-GXEZS,Não,Male,0,Sim,Não,18,Sim,Não,Fiber optic,Não,Não,Sim,Sim,Não,Não,Month-to-month,Não,Electronic check,78.2,1468.75
0365-TRTPY,Não,Female,0,Não,Não,37,Sim,Sim,Fiber optic,Sim,Sim,Sim,Não,Não,Não,Month-to-month,Não,Bank transfer (automatic),91.2,3382.3
0366-NQSHS,Não,Male,0,Não,Não,2,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Mailed check,19.35,46.35
0369-ZGOVK,Não,Female,0,Sim,Sim,28,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,One year,Sim,Bank transfer (automatic),70.4,1992.2
0373-AIVNJ,Não,Male,0,Não,Não,9,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Não,Não,Não,One year,Não,Mailed check,39.55,373.0
0374-AACSZ,Não,Female,0,Não,Não,1,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Month-to-month,Não,Electronic check,50.15,50.15
0374-FIUCA,Não,Male,0,Sim,Não,65,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Sim,Credit card (automatic),20.4,1414.45
0374-IOEGQ,Não,Female,0,Não,Não,3,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Não,Electronic check,44.6,122.7
0375-HVGXO,Sim,Female,0,Não,Não,1,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Sim,Não,Month-to-month,Sim,Electronic check,34.7,34.7
0376-OIWME,Não,Male,0,Sim,Não,36,Sim,Não,Fiber optic,Sim,Não,Não,Não,Sim,Sim,Month-to-month,Sim,Electronic check,93.6,3366.05
0376-YMCJC,Sim,Male,0,Não,Não,23,Sim,Sim,Fiber optic,Não,Não,Não,Sim,Sim,Não,Month-to-month,Sim,Electronic check,90.6,1943.2
0377-JBKKT,Não,Male,0,Sim,Sim,22,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Month-to-month,Sim,Mailed check,57.95,1271.8
0378-CJKPV,Não,Female,0,Sim,Não,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Não,Credit card (automatic),112.1,7965.95
0378-NHQXU,Sim,Female,0,Sim,Sim,17,Sim,Sim,Fiber optic,Não,Não,Sim,Não,Sim,Não,Month-to-month,Não,Electronic check,88.25,1460.65
0378-TOVMS,Sim,Female,0,Não,Não,3,Sim,Não,Fiber optic,Não,Não,Não,Sim,Não,Sim,Month-to-month,Não,Electronic check,85.8,272.2
0378-XSZPU,Sim,Male,0,Sim,Não,58,Sim,Não,DSL,Sim,Sim,Sim,Não,Não,Não,One year,Não,Credit card (automatic),60.3,3563.8
0379-DJQHR,Não,Male,0,Sim,Sim,67,Sim,Não,DSL,Sim,Sim,Sim,Não,Sim,Sim,Two year,Não,Credit card (automatic),81.35,5398.6
0380-NEAVX,Não,Male,1,Não,Não,34,Sim,Não,Fiber optic,Não,Sim,Sim,Não,Sim,Sim,One year,Sim,Electronic check,99.85,3343.15
0380-ZCSBI,Não,Male,0,Não,Não,10,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Credit card (automatic),20.0,198.7
0383-CLDDA,Não,Female,0,Não,Não,69,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Two year,Sim,Credit card (automatic),85.35,5897.4
0384-LPITE,Não,Male,0,Não,Não,40,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Não,Sim,Sim,One year,Não,Credit card (automatic),62.05,2511.55
0384-RVBPI,Não,Male,0,Não,Não,20,Sim,Não,DSL,Sim,Não,Sim,Não,Não,Sim,Month-to-month,Não,Credit card (automatic),64.4,1398.6
0386-CWRGM,Não,Female,0,Sim,Sim,46,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Mailed check,19.4,967.85
0388-EOPEX,Sim,Female,0,Sim,Não,2,Sim,Não,Fiber optic,Sim,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,74.4,139.4
0390-DCFDQ,Sim,Female,1,Sim,Não,1,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Mailed check,70.45,70.45
0392-BZIUW,Não,Female,0,Sim,Não,72,Sim,Sim,Fiber optic,Sim,Não,Sim,Não,Sim,Sim,Two year,Sim,Credit card (automatic),105.0,7589.8
0394-YONDK,Não,Male,0,Sim,Sim,70,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Credit card (automatic),25.15,1790.15
0396-HUJBP,Não,Female,0,Não,Não,2,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Mailed check,19.3,44.4
0396-UKGAI,Não,Male,0,Não,Sim,23,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Não,Month-to-month,Sim,Bank transfer (automatic),55.3,1284.2
0396-YCHWO,Não,Male,0,Sim,Não,36,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Month-to-month,Sim,Electronic check,95.4,3474.2
0397-GZBBC,Sim,Male,1,Sim,Não,59,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Month-to-month,Sim,Bank transfer (automatic),93.85,5574.75
0397-ZXWQF,Não,Male,0,Não,Não,67,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Bank transfer (automatic),20.5,1430.95
0401-WDBXM,Não,Male,0,Sim,Sim,72,Sim,Sim,Fiber optic,Sim,Não,Sim,Não,Sim,Sim,Two year,Sim,Bank transfer (automatic),105.55,7542.25
0402-CQAJN,Sim,Female,0,Não,Não,37,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Sim,Sim,Month-to-month,Sim,Bank transfer (automatic),101.9,3545.35
0402-OAMEN,Não,Female,0,Sim,Sim,72,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Bank transfer (automatic),24.45,1709.1
0404-AHASP,Não,Male,0,Sim,Não,72,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Credit card (automatic),19.7,1421.9
0404-SWRVG,Sim,Male,0,Não,Não,3,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,74.4,229.55
0406-BPDVR,Sim,Female,1,Sim,Não,54,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Sim,Sim,One year,Sim,Credit card (automatic),101.5,5373.1
0407-BDJKB,Sim,Male,0,Sim,Não,60,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Sim,Não,Month-to-month,Sim,Electronic check,95.75,5742.9
0409-WTMPL,Não,Female,0,Sim,Não,58,Sim,Sim,Fiber optic,Sim,Sim,Sim,Não,Sim,Sim,One year,Sim,Credit card (automatic),110.65,6526.65
0410-IPFTY,Não,Female,0,Sim,Não,31,Sim,Não,Fiber optic,Não,Sim,Não,Não,Não,Sim,Month-to-month,Sim,Bank transfer (automatic),83.85,2674.15
0411-EZJZE,Não,Female,0,Não,Não,3,Sim,Sim,DSL,Não,Não,Não,Não,Sim,Não,Month-to-month,Sim,Electronic check,60.25,170.5
0412-UCCNP,Não,Male,0,Não,Não,55,Sim,Não,DSL,Sim,Não,Sim,Sim,Não,Não,Two year,Sim,Electronic check,59.2,3175.85
0415-MOSGF,Sim,Female,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Não,Mailed check,44.4,44.4
0419-YAAPX,Não,Male,0,Sim,Não,49,Sim,Não,Fiber optic,Não,Sim,Não,Não,Sim,Não,Month-to-month,Sim,Credit card (automatic),85.3,4297.95
0420-BWTPW,Sim,Male,0,Não,Sim,8,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Não,Mailed check,25.5,215.2
0420-HLGXF,Não,Female,1,Não,Não,39,Sim,Sim,Fiber optic,Não,Não,Sim,Não,Sim,Sim,Month-to-month,Sim,Electronic check,99.75,4036.0
0420-TXVSG,Não,Male,0,Sim,Não,66,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Não,Two year,Sim,Credit card (automatic),66.1,4428.45
0422-OHQHQ,Não,Female,0,Sim,Sim,15,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Mailed check,20.55,295.95
